"Rank","Total XP","Level","Player","Skill"
"274,631","138,628,200","2,304","Pisandro","Overall"
"216,548","13,516,585","99","Pisandro","Atk"
"262,540","13,200,346","99","Pisandro","Def"
"325,457","8,407,784","94","Pisandro","Str"
"251,560","17,733,256","99","Pisandro","Constiution"
"314,194","6,889,981","92","Pisandro","Range"
"339,791","3,519,845","85","Pisandro","Prayer"
"282,746","13,130,716","99","Pisandro","Magic"
"346,938","2,676,831","83","Pisandro","Cooking"
"379,602","2,773,807","83","Pisandro","WoodCutting"
"442,286","1,306,791","75","Pisandro","Fletching"
"422,474","1,303,120","75","Pisandro","Fishing"
"354,252","3,069,970","84","Pisandro","FireMaking"
"225,815","8,142,197","94","Pisandro","Crafting"
"255,004","7,667,191","93","Pisandro","Smithing"
"241,070","8,019,443","94","Pisandro","Mining"
"346,621","2,036,211","80","Pisandro","Herb"
"294,958","2,298,342","81","Pisandro","Agile"
"276,379","1,624,219","77","Pisandro","Theiving"
"306,722","3,673,068","86","Pisandro","Slayer"
"325,640","793,771","70","Pisandro","Farming"
"310,697","977,897","72","Pisandro","RuneCrafting"
"311,276","1,292,933","75","Pisandro","Hunting"
"248,748","2,912,082","83","Pisandro","Construction"
"268,396","4,401,190","88","Pisandro","Summoning"
"241,968","4,879,746","89","Pisandro","Dungeoneering"
"316,175","2,103,076","80","Pisandro","Div"
"318,182","189,746","27","Pisandro","Inven"
"286,440","88,056","48","Pisandro","Arc"
"1,529,829","22,341","157","Createaxe104","Overall"
"1,390,010","2,917","16","Createaxe104","Atk"
"--","--","--","Createaxe104","Def"
"1,360,145","3,213","17","Createaxe104","Str"
"1,516,109","3,837","18","Createaxe104","Constiution"
"--","--","--","Createaxe104","Range"
"--","--","--","Createaxe104","Prayer"
"--","--","--","Createaxe104","Magic"
"1,264,451","2,516","15","Createaxe104","Cooking"
"--","--","--","Createaxe104","WoodCutting"
"--","--","--","Createaxe104","Fletching"
"--","--","--","Createaxe104","Fishing"
"--","--","--","Createaxe104","FireMaking"
"--","--","--","Createaxe104","Crafting"
"--","--","--","Createaxe104","Smithing"
"--","--","--","Createaxe104","Mining"
"--","--","--","Createaxe104","Herb"
"--","--","--","Createaxe104","Agile"
"--","--","--","Createaxe104","Theiving"
"--","--","--","Createaxe104","Slayer"
"--","--","--","Createaxe104","Farming"
"--","--","--","Createaxe104","RuneCrafting"
"--","--","--","Createaxe104","Hunting"
"--","--","--","Createaxe104","Construction"
"--","--","--","Createaxe104","Summoning"
"--","--","--","Createaxe104","Dungeoneering"
"--","--","--","Createaxe104","Div"
"--","--","--","Createaxe104","Inven"
"--","--","--","Createaxe104","Arc"
"390,939","90,033,593","1,951","Laviuthen","Overall"
"216,549","13,516,538","99","Laviuthen","Atk"
"309,903","9,849,747","96","Laviuthen","Def"
"257,296","13,209,738","99","Laviuthen","Str"
"334,436","10,203,668","96","Laviuthen","Constiution"
"455,990","1,735,356","78","Laviuthen","Range"
"399,188","1,335,462","75","Laviuthen","Prayer"
"418,291","3,562,268","85","Laviuthen","Magic"
"470,882","971,243","72","Laviuthen","Cooking"
"523,378","1,337,234","76","Laviuthen","WoodCutting"
"405,786","1,805,481","79","Laviuthen","Fletching"
"298,184","3,486,293","85","Laviuthen","Fishing"
"553,073","610,731","68","Laviuthen","FireMaking"
"456,665","1,026,090","73","Laviuthen","Crafting"
"496,371","824,896","71","Laviuthen","Smithing"
"390,858","1,736,563","78","Laviuthen","Mining"
"294,629","5,388,509","90","Laviuthen","Herb"
"467,237","371,336","63","Laviuthen","Agile"
"124,316","14,396,590","99","Laviuthen","Theiving"
"362,209","1,949,208","79","Laviuthen","Slayer"
"374,161","413,242","64","Laviuthen","Farming"
"484,646","197,259","56","Laviuthen","RuneCrafting"
"395,655","507,326","66","Laviuthen","Hunting"
"406,562","740,582","70","Laviuthen","Construction"
"416,223","515,343","66","Laviuthen","Summoning"
"457,913","342,533","62","Laviuthen","Dungeoneering"
"--","--","--","Laviuthen","Div"
"--","--","--","Laviuthen","Inven"
"--","--","--","Laviuthen","Arc"
"1,446,368","28,603","192","80ghrimman","Overall"
"1,390,011","2,917","16","80ghrimman","Atk"
"1,396,684","2,817","16","80ghrimman","Def"
"1,356,143","3,329","17","80ghrimman","Str"
"1,515,264","3,851","18","80ghrimman","Constiution"
"--","--","--","80ghrimman","Range"
"--","--","--","80ghrimman","Prayer"
"--","--","--","80ghrimman","Magic"
"--","--","--","80ghrimman","Cooking"
"--","--","--","80ghrimman","WoodCutting"
"--","--","--","80ghrimman","Fletching"
"--","--","--","80ghrimman","Fishing"
"--","--","--","80ghrimman","FireMaking"
"--","--","--","80ghrimman","Crafting"
"--","--","--","80ghrimman","Smithing"
"1,315,198","3,726","18","80ghrimman","Mining"
"--","--","--","80ghrimman","Herb"
"--","--","--","80ghrimman","Agile"
"--","--","--","80ghrimman","Theiving"
"--","--","--","80ghrimman","Slayer"
"--","--","--","80ghrimman","Farming"
"--","--","--","80ghrimman","RuneCrafting"
"--","--","--","80ghrimman","Hunting"
"--","--","--","80ghrimman","Construction"
"--","--","--","80ghrimman","Summoning"
"--","--","--","80ghrimman","Dungeoneering"
"--","--","--","80ghrimman","Div"
"--","--","--","80ghrimman","Inven"
"--","--","--","80ghrimman","Arc"
"350,353","127,244,479","2,073","Dostoevskij","Overall"
"216,550","13,516,529","99","Dostoevskij","Atk"
"274,935","13,108,085","99","Dostoevskij","Def"
"202,239","14,251,129","99","Dostoevskij","Str"
"233,891","19,556,122","99","Dostoevskij","Constiution"
"154,787","18,328,523","99","Dostoevskij","Range"
"298,424","7,530,270","93","Dostoevskij","Prayer"
"205,634","14,787,909","99","Dostoevskij","Magic"
"490,947","847,843","71","Dostoevskij","Cooking"
"340,530","3,554,547","85","Dostoevskij","WoodCutting"
"486,945","898,901","71","Dostoevskij","Fletching"
"487,027","806,275","70","Dostoevskij","Fishing"
"338,584","3,596,720","85","Dostoevskij","FireMaking"
"511,190","591,895","67","Dostoevskij","Crafting"
"537,970","603,874","67","Dostoevskij","Smithing"
"403,198","1,581,430","77","Dostoevskij","Mining"
"413,890","670,348","69","Dostoevskij","Herb"
"432,844","579,657","67","Dostoevskij","Agile"
"226,494","3,868,182","86","Dostoevskij","Theiving"
"451,439","607,761","68","Dostoevskij","Slayer"
"383,549","357,990","62","Dostoevskij","Farming"
"400,206","396,357","63","Dostoevskij","RuneCrafting"
"326,478","1,082,777","73","Dostoevskij","Hunting"
"372,486","1,027,731","73","Dostoevskij","Construction"
"294,347","2,553,543","82","Dostoevskij","Summoning"
"309,438","2,399,360","81","Dostoevskij","Dungeoneering"
"447,105","137,983","53","Dostoevskij","Div"
"--","--","--","Dostoevskij","Inven"
"468,346","2,738","15","Dostoevskij","Arc"
"1,585,717","21,136","138","Dabhausen","Overall"
"1,390,012","2,917","16","Dabhausen","Atk"
"--","--","--","Dabhausen","Def"
"1,321,392","4,497","20","Dabhausen","Str"
"1,454,481","5,096","21","Dabhausen","Constiution"
"--","--","--","Dabhausen","Range"
"--","--","--","Dabhausen","Prayer"
"--","--","--","Dabhausen","Magic"
"--","--","--","Dabhausen","Cooking"
"--","--","--","Dabhausen","WoodCutting"
"--","--","--","Dabhausen","Fletching"
"--","--","--","Dabhausen","Fishing"
"--","--","--","Dabhausen","FireMaking"
"--","--","--","Dabhausen","Crafting"
"--","--","--","Dabhausen","Smithing"
"--","--","--","Dabhausen","Mining"
"--","--","--","Dabhausen","Herb"
"--","--","--","Dabhausen","Agile"
"--","--","--","Dabhausen","Theiving"
"--","--","--","Dabhausen","Slayer"
"--","--","--","Dabhausen","Farming"
"--","--","--","Dabhausen","RuneCrafting"
"731,709","2,455","15","Dabhausen","Hunting"
"--","--","--","Dabhausen","Construction"
"--","--","--","Dabhausen","Summoning"
"--","--","--","Dabhausen","Dungeoneering"
"--","--","--","Dabhausen","Div"
"--","--","--","Dabhausen","Inven"
"--","--","--","Dabhausen","Arc"
"228,870","233,791,623","2,446","Arys","Overall"
"216,551","13,516,509","99","Arys","Atk"
"250,342","13,350,488","99","Arys","Def"
"247,416","13,308,164","99","Arys","Str"
"257,040","17,195,193","99","Arys","Constiution"
"265,763","13,061,281","99","Arys","Range"
"92,147","15,612,091","99","Arys","Prayer"
"249,009","13,533,799","99","Arys","Magic"
"520,071","743,888","70","Arys","Cooking"
"125,416","14,561,491","99","Arys","WoodCutting"
"521,477","738,081","70","Arys","Fletching"
"319,475","2,822,125","83","Arys","Fishing"
"331,386","3,883,041","86","Arys","FireMaking"
"358,890","2,178,046","80","Arys","Crafting"
"329,498","2,928,066","83","Arys","Smithing"
"300,990","3,626,073","86","Arys","Mining"
"322,145","3,106,951","84","Arys","Herb"
"323,631","1,763,924","78","Arys","Agile"
"141,389","13,745,729","99","Arys","Theiving"
"344,607","2,343,092","81","Arys","Slayer"
"209,029","6,139,411","91","Arys","Farming"
"63,836","15,224,399","99","Arys","RuneCrafting"
"264,372","2,172,804","80","Arys","Hunting"
"355,516","1,235,070","75","Arys","Construction"
"199,756","13,098,345","99","Arys","Summoning"
"332,936","2,017,878","80","Arys","Dungeoneering"
"22,497","36,559,655","99","Arys","Div"
"250,272","4,488,146","60","Arys","Inven"
"203,977","837,883","71","Arys","Arc"
"1,343,721","44,935","247","holmer9","Overall"
"1,390,013","2,917","16","holmer9","Atk"
"1,359,713","3,848","18","holmer9","Def"
"1,397,100","2,437","15","holmer9","Str"
"1,455,603","5,068","21","holmer9","Constiution"
"--","--","--","holmer9","Range"
"1,185,905","3,225","17","holmer9","Prayer"
"--","--","--","holmer9","Magic"
"1,199,117","4,013","19","holmer9","Cooking"
"1,350,353","2,646","15","holmer9","WoodCutting"
"--","--","--","holmer9","Fletching"
"--","--","--","holmer9","Fishing"
"--","--","--","holmer9","FireMaking"
"--","--","--","holmer9","Crafting"
"1,220,126","3,389","17","holmer9","Smithing"
"1,236,228","6,820","23","holmer9","Mining"
"--","--","--","holmer9","Herb"
"--","--","--","holmer9","Agile"
"--","--","--","holmer9","Theiving"
"--","--","--","holmer9","Slayer"
"--","--","--","holmer9","Farming"
"--","--","--","holmer9","RuneCrafting"
"--","--","--","holmer9","Hunting"
"--","--","--","holmer9","Construction"
"--","--","--","holmer9","Summoning"
"--","--","--","holmer9","Dungeoneering"
"--","--","--","holmer9","Div"
"--","--","--","holmer9","Inven"
"--","--","--","holmer9","Arc"
"272,049","144,988,677","2,312","Jmpmvp06","Overall"
"216,552","13,516,507","99","Jmpmvp06","Atk"
"373,414","5,348,477","90","Jmpmvp06","Def"
"321,954","8,799,466","95","Jmpmvp06","Str"
"358,111","8,377,307","94","Jmpmvp06","Constiution"
"356,566","4,387,382","88","Jmpmvp06","Range"
"254,619","9,892,188","96","Jmpmvp06","Prayer"
"398,172","4,400,207","88","Jmpmvp06","Magic"
"301,403","4,529,655","88","Jmpmvp06","Cooking"
"279,090","5,994,831","91","Jmpmvp06","WoodCutting"
"307,079","4,226,615","87","Jmpmvp06","Fletching"
"237,884","7,465,392","93","Jmpmvp06","Fishing"
"301,179","5,761,814","90","Jmpmvp06","FireMaking"
"273,133","4,474,044","88","Jmpmvp06","Crafting"
"274,551","5,828,249","90","Jmpmvp06","Smithing"
"276,472","4,955,425","89","Jmpmvp06","Mining"
"267,937","8,369,310","94","Jmpmvp06","Herb"
"286,757","2,494,783","82","Jmpmvp06","Agile"
"218,642","4,935,226","89","Jmpmvp06","Theiving"
"313,353","3,420,302","85","Jmpmvp06","Slayer"
"251,929","2,502,531","82","Jmpmvp06","Farming"
"235,680","2,536,242","82","Jmpmvp06","RuneCrafting"
"223,168","4,233,993","87","Jmpmvp06","Hunting"
"184,271","9,040,831","95","Jmpmvp06","Construction"
"258,746","5,282,902","89","Jmpmvp06","Summoning"
"308,778","2,415,674","81","Jmpmvp06","Dungeoneering"
"361,489","1,799,324","79","Jmpmvp06","Div"
"--","--","--","Jmpmvp06","Inven"
"--","--","--","Jmpmvp06","Arc"
"1,313,681","74,012","266","h2siveysl98","Overall"
"1,390,014","2,917","16","h2siveysl98","Atk"
"1,350,171","4,270","19","h2siveysl98","Def"
"1,310,044","4,693","20","h2siveysl98","Str"
"1,419,421","6,031","22","h2siveysl98","Constiution"
"1,104,907","3,855","18","h2siveysl98","Range"
"--","--","--","h2siveysl98","Prayer"
"--","--","--","h2siveysl98","Magic"
"1,059,302","14,140","30","h2siveysl98","Cooking"
"1,340,709","2,837","16","h2siveysl98","WoodCutting"
"--","--","--","h2siveysl98","Fletching"
"--","--","--","h2siveysl98","Fishing"
"1,220,130","3,380","17","h2siveysl98","FireMaking"
"--","--","--","h2siveysl98","Crafting"
"1,140,655","9,717","26","h2siveysl98","Smithing"
"1,118,268","17,275","32","h2siveysl98","Mining"
"--","--","--","h2siveysl98","Herb"
"--","--","--","h2siveysl98","Agile"
"--","--","--","h2siveysl98","Theiving"
"--","--","--","h2siveysl98","Slayer"
"--","--","--","h2siveysl98","Farming"
"--","--","--","h2siveysl98","RuneCrafting"
"--","--","--","h2siveysl98","Hunting"
"--","--","--","h2siveysl98","Construction"
"--","--","--","h2siveysl98","Summoning"
"--","--","--","h2siveysl98","Dungeoneering"
"--","--","--","h2siveysl98","Div"
"--","--","--","h2siveysl98","Inven"
