"Rank","Total XP","Level","Player","Skill"
"1,020,150","6,862,940","554","h0t+daggersz","Overall"
"748,200","291,053","60","h0t+daggersz","Atk"
"--","--","--","h0t+daggersz","Def"
"542,030","1,520,382","77","h0t+daggersz","Str"
"701,571","603,605","67","h0t+daggersz","Constiution"
"1,131,083","2,778","16","h0t+daggersz","Range"
"--","--","--","h0t+daggersz","Prayer"
"459,145","2,466,653","82","h0t+daggersz","Magic"
"--","--","--","h0t+daggersz","Cooking"
"1,086,216","24,887","36","h0t+daggersz","WoodCutting"
"--","--","--","h0t+daggersz","Fletching"
"--","--","--","h0t+daggersz","Fishing"
"876,362","64,700","45","h0t+daggersz","FireMaking"
"981,028","14,841","31","h0t+daggersz","Crafting"
"--","--","--","h0t+daggersz","Smithing"
"383,183","1,865,481","79","h0t+daggersz","Mining"
"--","--","--","h0t+daggersz","Herb"
"--","--","--","h0t+daggersz","Agile"
"827,471","5,160","21","h0t+daggersz","Theiving"
"--","--","--","h0t+daggersz","Slayer"
"--","--","--","h0t+daggersz","Farming"
"--","--","--","h0t+daggersz","RuneCrafting"
"--","--","--","h0t+daggersz","Hunting"
"--","--","--","h0t+daggersz","Construction"
"--","--","--","h0t+daggersz","Summoning"
"--","--","--","h0t+daggersz","Dungeoneering"
"--","--","--","h0t+daggersz","Div"
"--","--","--","h0t+daggersz","Inven"
"--","--","--","h0t+daggersz","Arc"
"487,368","38,012,367","1,672","I+R0B+l","Overall"
"445,750","2,327,376","81","I+R0B+l","Atk"
"464,550","2,078,341","80","I+R0B+l","Def"
"480,201","2,281,827","81","I+R0B+l","Str"
"481,528","3,012,192","84","I+R0B+l","Constiution"
"444,643","1,988,140","80","I+R0B+l","Range"
"454,873","767,002","70","I+R0B+l","Prayer"
"471,747","2,225,618","81","I+R0B+l","Magic"
"321,987","3,444,983","85","I+R0B+l","Cooking"
"674,312","476,486","65","I+R0B+l","WoodCutting"
"412,255","1,679,277","78","I+R0B+l","Fletching"
"272,749","4,763,172","88","I+R0B+l","Fishing"
"764,386","131,832","52","I+R0B+l","FireMaking"
"539,585","441,252","64","I+R0B+l","Crafting"
"666,673","204,806","57","I+R0B+l","Smithing"
"621,043","410,756","64","I+R0B+l","Mining"
"554,912","80,582","47","I+R0B+l","Herb"
"502,437","266,297","59","I+R0B+l","Agile"
"463,493","236,296","58","I+R0B+l","Theiving"
"492,994","355,978","62","I+R0B+l","Slayer"
"521,852","44,807","41","I+R0B+l","Farming"
"601,561","94,651","49","I+R0B+l","RuneCrafting"
"190,181","9,050,935","95","I+R0B+l","Hunting"
"529,674","108,881","50","I+R0B+l","Construction"
"645,089","4,941","20","I+R0B+l","Summoning"
"355,609","1,535,708","77","I+R0B+l","Dungeoneering"
"--","--","--","I+R0B+l","Div"
"--","--","--","I+R0B+l","Inven"
"--","--","--","I+R0B+l","Arc"
"611,001","15,390,210","1,344","activeseamen","Overall"
"748,202","291,051","60","activeseamen","Atk"
"632,409","742,320","70","activeseamen","Def"
"792,859","274,612","60","activeseamen","Str"
"618,613","1,089,684","73","activeseamen","Constiution"
"416,876","2,362,972","81","activeseamen","Range"
"485,690","528,684","66","activeseamen","Prayer"
"759,268","191,559","56","activeseamen","Magic"
"478,198","921,093","72","activeseamen","Cooking"
"1,054,154","30,447","38","activeseamen","WoodCutting"
"436,520","1,361,983","76","activeseamen","Fletching"
"503,064","741,216","70","activeseamen","Fishing"
"893,877","56,078","44","activeseamen","FireMaking"
"561,847","368,534","62","activeseamen","Crafting"
"302,621","3,977,730","87","activeseamen","Smithing"
"482,409","947,167","72","activeseamen","Mining"
"710,031","9,340","26","activeseamen","Herb"
"571,614","125,112","52","activeseamen","Agile"
"677,096","30,784","38","activeseamen","Theiving"
"455,195","577,889","67","activeseamen","Slayer"
"675,253","4,000","19","activeseamen","Farming"
"895,821","4,517","20","activeseamen","RuneCrafting"
"--","--","--","activeseamen","Hunting"
"413,444","640,167","68","activeseamen","Construction"
"--","--","--","activeseamen","Summoning"
"538,050","111,615","50","activeseamen","Dungeoneering"
"--","--","--","activeseamen","Div"
"--","--","--","activeseamen","Inven"
"--","--","--","activeseamen","Arc"
"267,744","116,267,039","2,325","VeboEla19","Overall"
"445,751","2,327,356","81","VeboEla19","Atk"
"434,562","2,582,702","82","VeboEla19","Def"
"425,471","3,470,753","85","VeboEla19","Str"
"437,316","4,337,336","87","VeboEla19","Constiution"
"422,222","2,263,778","81","VeboEla19","Range"
"344,117","3,197,481","84","VeboEla19","Prayer"
"399,003","4,343,698","87","VeboEla19","Magic"
"417,445","1,485,348","77","VeboEla19","Cooking"
"438,414","2,068,094","80","VeboEla19","WoodCutting"
"429,196","1,445,804","76","VeboEla19","Fletching"
"370,523","1,945,916","79","VeboEla19","Fishing"
"366,574","2,728,060","83","VeboEla19","FireMaking"
"303,897","3,135,392","84","VeboEla19","Crafting"
"179,108","13,432,767","99","VeboEla19","Smithing"
"119,669","16,600,645","99","VeboEla19","Mining"
"288,813","5,905,191","91","VeboEla19","Herb"
"302,191","2,156,461","80","VeboEla19","Agile"
"165,257","13,248,986","99","VeboEla19","Theiving"
"336,415","2,577,620","82","VeboEla19","Slayer"
"210,470","5,954,418","91","VeboEla19","Farming"
"276,998","1,526,104","77","VeboEla19","RuneCrafting"
"241,299","2,967,603","84","VeboEla19","Hunting"
"252,643","2,775,603","83","VeboEla19","Construction"
"319,421","1,822,516","79","VeboEla19","Summoning"
"365,452","1,393,380","76","VeboEla19","Dungeoneering"
