"Rank","Total XP","Level","Player","Skill"
"24,961","1,691,606,984","2,898","Foretold","Overall"
"37,892","67,659,530","99","Foretold","Atk"
"111,322","28,009,067","99","Foretold","Def"
"124,083","19,796,875","99","Foretold","Str"
"46,114","109,399,409","99","Foretold","Constiution"
"36,838","104,456,540","99","Foretold","Range"
"70,436","16,994,617","99","Foretold","Prayer"
"28,464","117,156,312","99","Foretold","Magic"
"64,148","18,305,053","99","Foretold","Cooking"
"31,694","28,023,890","99","Foretold","WoodCutting"
"33,578","21,242,547","99","Foretold","Fletching"
"88,864","21,118,589","99","Foretold","Fishing"
"82,289","17,558,103","99","Foretold","FireMaking"
"45,784","22,118,449","99","Foretold","Crafting"
"32,115","31,058,366","99","Foretold","Smithing"
"64,723","25,743,253","99","Foretold","Mining"
"26,848","108,775,506","120","Foretold","Herb"
"101,524","15,043,487","99","Foretold","Agile"
"59,356","25,376,279","99","Foretold","Theiving"
"31,015","113,366,359","120","Foretold","Slayer"
"23,580","131,976,712","120","Foretold","Farming"
"36,674","19,741,687","99","Foretold","RuneCrafting"
"20,619","65,563,706","99","Foretold","Hunting"
"55,780","17,993,611","99","Foretold","Construction"
"17,238","104,543,229","99","Foretold","Summoning"
"31,216","113,973,421","120","Foretold","Dungeoneering"
"39,567","22,941,668","99","Foretold","Div"
"31,547","173,401,001","120","Foretold","Inven"
"24,590","130,269,718","120","Foretold","Arc"
"685,689","706,706,799","1,162","meruch_i","Overall"
"1,194,354","13,750","30","meruch_i","Atk"
"11,299","200,000,000","99","meruch_i","Def"
"908,830","112,064","51","meruch_i","Str"
"14,865","200,000,000","99","meruch_i","Constiution"
"--","--","--","meruch_i","Range"
"584,305","187,883","56","meruch_i","Prayer"
"10,622","200,000,000","99","meruch_i","Magic"
"--","--","--","meruch_i","Cooking"
"1,297,189","4,025","19","meruch_i","WoodCutting"
"--","--","--","meruch_i","Fletching"
"--","--","--","meruch_i","Fishing"
