"Rank","Total XP","Level","Player","Skill"
"390,989","48,925,160","1,952","Vytaliti","Overall"
"317,975","7,129,061","92","Vytaliti","Atk"
"355,878","5,677,897","90","Vytaliti","Def"
"450,038","2,888,080","83","Vytaliti","Str"
"390,304","6,469,440","91","Vytaliti","Constiution"
"312,998","7,004,291","92","Vytaliti","Range"
"418,742","1,093,392","73","Vytaliti","Prayer"
"386,746","5,072,199","89","Vytaliti","Magic"
"540,634","623,521","68","Vytaliti","Cooking"
"639,246","613,648","68","Vytaliti","WoodCutting"
"534,663","613,860","68","Vytaliti","Fletching"
"570,711","462,251","65","Vytaliti","Fishing"
"635,484","333,597","61","Vytaliti","FireMaking"
"474,458","843,213","71","Vytaliti","Crafting"
"481,369","924,988","72","Vytaliti","Smithing"
"565,915","549,621","67","Vytaliti","Mining"
"424,470","529,010","66","Vytaliti","Herb"
"379,795","1,014,726","73","Vytaliti","Agile"
"346,565","751,477","70","Vytaliti","Theiving"
"366,872","1,812,879","79","Vytaliti","Slayer"
"338,713","674,695","69","Vytaliti","Farming"
"409,948","362,384","62","Vytaliti","RuneCrafting"
"290,389","1,597,762","77","Vytaliti","Hunting"
"420,747","554,384","67","Vytaliti","Construction"
"446,309","281,637","60","Vytaliti","Summoning"
"473,924","276,487","60","Vytaliti","Dungeoneering"
"390,857","678,317","69","Vytaliti","Div"
"--","--","--","Vytaliti","Inven"
"284,951","92,343","49","Vytaliti","Arc"
"1,305,245","75,061","273","rabowdash","Overall"
"1,380,315","3,227","17","rabowdash","Atk"
"--","--","--","rabowdash","Def"
"1,389,815","2,573","15","rabowdash","Str"
"1,317,334","10,609","27","rabowdash","Constiution"
"--","--","--","rabowdash","Range"
"1,040,501","8,309","25","rabowdash","Prayer"
"1,029,329","21,389","34","rabowdash","Magic"
"1,107,890","8,706","25","rabowdash","Cooking"
"1,340,137","2,875","16","rabowdash","WoodCutting"
"--","--","--","rabowdash","Fletching"
"--","--","--","rabowdash","Fishing"
"--","--","--","rabowdash","FireMaking"
"1,082,353","3,811","18","rabowdash","Crafting"
"1,239,780","2,651","15","rabowdash","Smithing"
"1,294,377","4,482","20","rabowdash","Mining"
"--","--","--","rabowdash","Herb"
"--","--","--","rabowdash","Agile"
"--","--","--","rabowdash","Theiving"
"--","--","--","rabowdash","Slayer"
"--","--","--","rabowdash","Farming"
"--","--","--","rabowdash","RuneCrafting"
"--","--","--","rabowdash","Hunting"
"--","--","--","rabowdash","Construction"
"--","--","--","rabowdash","Summoning"
"--","--","--","rabowdash","Dungeoneering"
"--","--","--","rabowdash","Div"
"--","--","--","rabowdash","Inven"
"--","--","--","rabowdash","Arc"
"233,136","215,122,701","2,433","iBass","Overall"
"317,976","7,129,008","92","iBass","Atk"
"313,293","9,366,631","95","iBass","Def"
"243,674","13,353,796","99","iBass","Str"
"262,818","16,643,966","99","iBass","Constiution"
"269,562","13,046,790","99","iBass","Range"
"252,091","10,066,695","96","iBass","Prayer"
"193,160","15,398,234","99","iBass","Magic"
"283,093","5,836,822","90","iBass","Cooking"
"126,893","14,519,554","99","iBass","WoodCutting"
"404,022","1,847,393","79","iBass","Fletching"
"236,784","7,605,666","93","iBass","Fishing"
"220,657","13,163,626","99","iBass","FireMaking"
"321,195","2,700,953","83","iBass","Crafting"
"381,012","2,131,807","80","iBass","Smithing"
"316,119","3,159,866","84","iBass","Mining"
"190,276","13,630,168","99","iBass","Herb"
"290,373","2,408,298","81","iBass","Agile"
"200,689","7,352,838","93","iBass","Theiving"
"206,264","13,205,827","99","iBass","Slayer"
"286,606","1,408,840","76","iBass","Farming"
"240,632","2,379,019","81","iBass","RuneCrafting"
"265,782","2,144,019","80","iBass","Hunting"
"261,554","2,526,313","82","iBass","Construction"
"289,557","2,787,969","83","iBass","Summoning"
"124,103","17,797,216","102","iBass","Dungeoneering"
"215,999","4,895,728","89","iBass","Div"
"226,090","8,613,868","70","iBass","Inven"
"--","--","--","iBass","Arc"
"1,035,039","200,248","537","TacticalFoul","Overall"
"1,380,316","3,227","17","TacticalFoul","Atk"
"1,271,111","6,457","23","TacticalFoul","Def"
"1,362,809","3,177","17","TacticalFoul","Str"
"1,411,810","6,327","23","TacticalFoul","Constiution"
"--","--","--","TacticalFoul","Range"
"1,010,661","10,201","27","TacticalFoul","Prayer"
"1,192,082","4,748","20","TacticalFoul","Magic"
"1,079,631","11,570","28","TacticalFoul","Cooking"
"1,129,210","17,499","32","TacticalFoul","WoodCutting"
"904,385","4,382","19","TacticalFoul","Fletching"
"1,145,543","3,406","17","TacticalFoul","Fishing"
"960,911","32,288","38","TacticalFoul","FireMaking"
"--","--","--","TacticalFoul","Crafting"
"1,075,305","15,873","31","TacticalFoul","Smithing"
"1,082,072","22,669","35","TacticalFoul","Mining"
"771,157","3,654","18","TacticalFoul","Herb"
"890,721","3,162","17","TacticalFoul","Agile"
"--","--","--","TacticalFoul","Theiving"
"825,682","3,608","18","TacticalFoul","Slayer"
"--","--","--","TacticalFoul","Farming"
"794,460","12,570","29","TacticalFoul","RuneCrafting"
"691,164","5,228","21","TacticalFoul","Hunting"
"--","--","--","TacticalFoul","Construction"
"--","--","--","TacticalFoul","Summoning"
"--","--","--","TacticalFoul","Dungeoneering"
"613,485","2,824","16","TacticalFoul","Div"
"--","--","--","TacticalFoul","Inven"
"342,323","19,928","33","TacticalFoul","Arc"
"229,077","187,229,526","2,446","EV4NGEL","Overall"
"317,977","7,129,007","92","EV4NGEL","Atk"
"343,639","6,410,386","91","EV4NGEL","Def"
"391,757","4,749,550","88","EV4NGEL","Str"
"305,411","13,180,985","99","EV4NGEL","Constiution"
"420,381","2,305,357","81","EV4NGEL","Range"
"342,255","3,348,748","85","EV4NGEL","Prayer"
"551,154","1,054,018","73","EV4NGEL","Magic"
"347,879","2,657,838","82","EV4NGEL","Cooking"
"236,351","10,495,446","96","EV4NGEL","WoodCutting"
"337,387","3,130,249","84","EV4NGEL","Fletching"
"260,802","5,593,458","90","EV4NGEL","Fishing"
"284,995","7,208,107","93","EV4NGEL","FireMaking"
"94,768","15,508,639","99","EV4NGEL","Crafting"
"136,615","14,139,702","99","EV4NGEL","Smithing"
"101,183","18,496,842","99","EV4NGEL","Mining"
"322,908","3,066,631","84","EV4NGEL","Herb"
"239,653","4,505,612","88","EV4NGEL","Agile"
"231,264","3,504,059","85","EV4NGEL","Theiving"
"351,081","2,197,323","81","EV4NGEL","Slayer"
"295,830","1,227,120","75","EV4NGEL","Farming"
"87,305","14,097,664","99","EV4NGEL","RuneCrafting"
"247,586","2,696,790","83","EV4NGEL","Hunting"
"250,362","2,854,759","83","EV4NGEL","Construction"
"296,700","2,466,071","82","EV4NGEL","Summoning"
"322,615","2,150,626","80","EV4NGEL","Dungeoneering"
"75,420","16,113,578","99","EV4NGEL","Div"
"254,854","3,849,087","57","EV4NGEL","Inven"
"132,358","13,091,874","99","EV4NGEL","Arc"
"1,429,585","42,018","201","Pandouche","Overall"
"1,380,317","3,227","17","Pandouche","Atk"
"1,300,543","5,218","21","Pandouche","Def"
"1,389,218","2,584","15","Pandouche","Str"
"1,463,437","4,927","20","Pandouche","Constiution"
"--","--","--","Pandouche","Range"
"1,230,262","2,538","15","Pandouche","Prayer"
"1,256,655","2,429","15","Pandouche","Magic"
"--","--","--","Pandouche","Cooking"
"1,292,769","4,250","19","Pandouche","WoodCutting"
"--","--","--","Pandouche","Fletching"
"--","--","--","Pandouche","Fishing"
"--","--","--","Pandouche","FireMaking"
"--","--","--","Pandouche","Crafting"
"1,201,398","4,527","20","Pandouche","Smithing"
"1,179,494","10,940","28","Pandouche","Mining"
"--","--","--","Pandouche","Herb"
"--","--","--","Pandouche","Agile"
"--","--","--","Pandouche","Theiving"
"--","--","--","Pandouche","Slayer"
"--","--","--","Pandouche","Farming"
"--","--","--","Pandouche","RuneCrafting"
"--","--","--","Pandouche","Hunting"
"--","--","--","Pandouche","Construction"
"--","--","--","Pandouche","Summoning"
"--","--","--","Pandouche","Dungeoneering"
"--","--","--","Pandouche","Div"
"--","--","--","Pandouche","Inven"
"--","--","--","Pandouche","Arc"
"464,847","89,634,189","1,736","G+G+BRO","Overall"
"317,978","7,128,961","92","G+G+BRO","Atk"
"471,929","2,032,276","80","G+G+BRO","Def"
"203,354","14,216,608","99","G+G+BRO","Str"
"362,403","8,108,949","94","G+G+BRO","Constiution"
"217,642","13,899,594","99","G+G+BRO","Range"
"523,183","334,571","62","G+G+BRO","Prayer"
"285,234","13,114,458","99","G+G+BRO","Magic"
"493,135","838,790","71","G+G+BRO","Cooking"
"703,558","397,075","63","G+G+BRO","WoodCutting"
"254,362","8,437,018","94","G+G+BRO","Fletching"
"425,850","1,264,564","75","G+G+BRO","Fishing"
"531,206","749,483","70","G+G+BRO","FireMaking"
"511,934","589,834","67","G+G+BRO","Crafting"
"500,138","809,743","70","G+G+BRO","Smithing"
"699,652","281,935","60","G+G+BRO","Mining"
"517,012","130,033","52","G+G+BRO","Herb"
"585,902","109,526","50","G+G+BRO","Agile"
"194,954","8,978,593","95","G+G+BRO","Theiving"
"597,745","93,218","49","G+G+BRO","Slayer"
"462,037","111,614","50","G+G+BRO","Farming"
"759,042","17,482","32","G+G+BRO","RuneCrafting"
"195,060","7,803,163","93","G+G+BRO","Hunting"
"536,047","104,356","50","G+G+BRO","Construction"
"513,616","77,829","47","G+G+BRO","Summoning"
"809,490","4,516","20","G+G+BRO","Dungeoneering"
"--","--","--","G+G+BRO","Div"
"--","--","--","G+G+BRO","Inven"
"--","--","--","G+G+BRO","Arc"
"1,367,023","58,982","234","Borshniv","Overall"
"1,380,318","3,227","17","Borshniv","Atk"
"1,409,916","2,608","15","Borshniv","Def"
"1,366,357","3,093","16","Borshniv","Str"
"1,508,702","3,998","19","Borshniv","Constiution"
"--","--","--","Borshniv","Range"
"1,181,651","3,333","17","Borshniv","Prayer"
"--","--","--","Borshniv","Magic"
"--","--","--","Borshniv","Cooking"
"1,237,934","6,586","23","Borshniv","WoodCutting"
"--","--","--","Borshniv","Fletching"
"1,141,073","3,615","18","Borshniv","Fishing"
"--","--","--","Borshniv","FireMaking"
"1,099,879","2,903","16","Borshniv","Crafting"
"--","--","--","Borshniv","Smithing"
"1,076,794","23,543","35","Borshniv","Mining"
"--","--","--","Borshniv","Herb"
"--","--","--","Borshniv","Agile"
"--","--","--","Borshniv","Theiving"
"--","--","--","Borshniv","Slayer"
"--","--","--","Borshniv","Farming"
"--","--","--","Borshniv","RuneCrafting"
"--","--","--","Borshniv","Hunting"
"--","--","--","Borshniv","Construction"
"--","--","--","Borshniv","Summoning"
"--","--","--","Borshniv","Dungeoneering"
"--","--","--","Borshniv","Div"
"--","--","--","Borshniv","Inven"
"--","--","--","Borshniv","Arc"
"443,750","52,436,264","1,796","Seanburke007","Overall"
"326,493","6,548,682","92","Seanburke007","Atk"
"460,994","2,119,175","80","Seanburke007","Def"
"480,063","2,292,192","81","Seanburke007","Str"
"479,423","3,075,277","84","Seanburke007","Constiution"
"582,386","552,153","67","Seanburke007","Range"
"528,375","317,299","61","Seanburke007","Prayer"
"484,872","2,030,006","80","Seanburke007","Magic"
"573,144","484,826","65","Seanburke007","Cooking"
"777,572","243,129","58","Seanburke007","WoodCutting"
"432,465","1,411,831","76","Seanburke007","Fletching"
"795,833","117,560","51","Seanburke007","Fishing"
"443,431","1,432,710","76","Seanburke007","FireMaking"
"206,233","13,035,231","99","Seanburke007","Crafting"
"226,459","13,061,531","99","Seanburke007","Smithing"
"395,332","1,678,681","78","Seanburke007","Mining"
"631,224","28,493","37","Seanburke007","Herb"
"534,554","191,000","56","Seanburke007","Agile"
"616,933","65,430","45","Seanburke007","Theiving"
"453,185","597,557","67","Seanburke007","Slayer"
"521,966","45,176","41","Seanburke007","Farming"
"403,298","385,279","63","Seanburke007","RuneCrafting"
"577,259","45,387","41","Seanburke007","Hunting"
"456,431","303,356","61","Seanburke007","Construction"
"565,604","27,064","36","Seanburke007","Summoning"
"513,548","152,501","54","Seanburke007","Dungeoneering"
"342,264","2,012,156","80","Seanburke007","Div"
"323,984","116,935","23","Seanburke007","Inven"
"297,486","65,647","45","Seanburke007","Arc"
"1,448,491","32,411","192","shoupyloopy","Overall"
"1,380,319","3,227","17","shoupyloopy","Atk"
"1,380,127","3,261","17","shoupyloopy","Def"
"1,378,066","2,804","16","shoupyloopy","Str"
"1,498,139","4,190","19","shoupyloopy","Constiution"
"--","--","--","shoupyloopy","Range"
"--","--","--","shoupyloopy","Prayer"
"--","--","--","shoupyloopy","Magic"
"--","--","--","shoupyloopy","Cooking"
"--","--","--","shoupyloopy","WoodCutting"
"--","--","--","shoupyloopy","Fletching"
"--","--","--","shoupyloopy","Fishing"
"--","--","--","shoupyloopy","FireMaking"
"--","--","--","shoupyloopy","Crafting"
"1,237,643","2,726","15","shoupyloopy","Smithing"
"1,239,516","6,719","23","shoupyloopy","Mining"
"--","--","--","shoupyloopy","Herb"
"--","--","--","shoupyloopy","Agile"
"--","--","--","shoupyloopy","Theiving"
"--","--","--","shoupyloopy","Slayer"
"--","--","--","shoupyloopy","Farming"
"--","--","--","shoupyloopy","RuneCrafting"
"--","--","--","shoupyloopy","Hunting"
"--","--","--","shoupyloopy","Construction"
"--","--","--","shoupyloopy","Summoning"
"--","--","--","shoupyloopy","Dungeoneering"
"--","--","--","shoupyloopy","Div"
"--","--","--","shoupyloopy","Inven"
"451,503","3,706","18","shoupyloopy","Arc"
"263,649","141,841,774","2,338","Talia+Ren","Overall"
"326,494","6,548,655","92","Talia+Ren","Atk"
"329,867","7,403,406","93","Talia+Ren","Def"
"350,601","6,521,937","92","Talia+Ren","Str"
"270,976","15,882,473","99","Talia+Ren","Constiution"
"341,727","5,361,701","90","Talia+Ren","Range"
"275,716","8,986,929","95","Talia+Ren","Prayer"
"447,921","2,722,845","83","Talia+Ren","Magic"
"557,853","541,671","66","Talia+Ren","Cooking"
"412,647","2,321,177","81","Talia+Ren","WoodCutting"
"430,345","1,437,319","76","Talia+Ren","Fletching"
"470,601","897,653","71","Talia+Ren","Fishing"
"391,216","2,223,124","81","Talia+Ren","FireMaking"
"200,260","13,046,552","99","Talia+Ren","Crafting"
"264,846","6,596,193","92","Talia+Ren","Smithing"
"343,886","2,454,236","82","Talia+Ren","Mining"
"257,263","9,828,009","96","Talia+Ren","Herb"
"158,526","13,323,109","99","Talia+Ren","Agile"
"272,348","1,735,397","78","Talia+Ren","Theiving"
"288,929","4,553,196","88","Talia+Ren","Slayer"
"340,364","655,807","68","Talia+Ren","Farming"
"351,292","668,128","69","Talia+Ren","RuneCrafting"
"314,698","1,251,000","75","Talia+Ren","Hunting"
"291,872","2,003,429","80","Talia+Ren","Construction"
"215,419","13,034,955","99","Talia+Ren","Summoning"
"319,193","2,208,259","81","Talia+Ren","Dungeoneering"
"209,800","5,496,528","90","Talia+Ren","Div"
"257,044","3,589,557","56","Talia+Ren","Inven"
"217,843","548,529","67","Talia+Ren","Arc"
"1,569,849","19,285","144","TR4V1S+SC00T","Overall"
"1,380,320","3,227","17","TR4V1S+SC00T","Atk"
"1,413,197","2,550","15","TR4V1S+SC00T","Def"
"--","--","--","TR4V1S+SC00T","Str"
"1,602,604","2,852","16","TR4V1S+SC00T","Constiution"
"--","--","--","TR4V1S+SC00T","Range"
"--","--","--","TR4V1S+SC00T","Prayer"
"--","--","--","TR4V1S+SC00T","Magic"
"--","--","--","TR4V1S+SC00T","Cooking"
"--","--","--","TR4V1S+SC00T","WoodCutting"
"--","--","--","TR4V1S+SC00T","Fletching"
"--","--","--","TR4V1S+SC00T","Fishing"
"--","--","--","TR4V1S+SC00T","FireMaking"
"--","--","--","TR4V1S+SC00T","Crafting"
"--","--","--","TR4V1S+SC00T","Smithing"
"--","--","--","TR4V1S+SC00T","Mining"
"--","--","--","TR4V1S+SC00T","Herb"
